id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/1157929,Mosque-Building and Tribal Separatism in Freetown East,Africa: Journal of the International African Institute,1959,,article,research-article,jstor,,1959-10-01,4,29,http://www.jstor.org/stable/1157929,L. Proudfoot,Cambridge University Press,eng,405,416,,7085,12,unigram; bigram; trigram
http://www.jstor.org/stable/1156046,"An Outline of the Descent System of the Teita, a North-Eastern Bantu Tribe",Africa: Journal of the International African Institute,1950,,article,research-article,jstor,,1950-01-01,1,20,http://www.jstor.org/stable/1156046,A. H. J. Prins,Cambridge University Press,eng,26,37,,6704,12,unigram; bigram; trigram
http://www.jstor.org/stable/1157113,Review Article,Africa: Journal of the International African Institute,1955,,article,book-review,jstor,,1955-07-01,3,25,http://www.jstor.org/stable/1157113,William Fagg,Cambridge University Press,eng,299,300,,1358,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156961,Review Article,Africa: Journal of the International African Institute,1940,,article,book-review,jstor,,1940-04-01,2,13,http://www.jstor.org/stable/1156961,P. Van Reeth,Cambridge University Press,fre,183,184,,956,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180464,LE DIALECTE DES PYGMOÏDES BATSWÁ DE L'ÉQUATEUR,Africa: Journal of the International African Institute,1948,,article,research-article,jstor,,1948-01-01,1,18,http://www.jstor.org/stable/3180464,G. Hulstaert,Cambridge University Press,fre,21,28,,2925,8,unigram; bigram; trigram
http://www.jstor.org/stable/1156230,Review Article,Africa: Journal of the International African Institute,1957,,article,book-review,jstor,,1957-10-01,4,27,http://www.jstor.org/stable/1156230,J. F. Carrington,Cambridge University Press,eng,417,418,,1273,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156367,Current Researches,Africa: Journal of the International African Institute,1957,,article,misc,jstor,,1957-01-01,1,27,http://www.jstor.org/stable/1156367,,Cambridge University Press,eng,75,76,,1085,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155122,Early Bantu Ethnography from a Philological Point of View,Africa: Journal of the International African Institute,1930,,article,research-article,jstor,,1930-01-01,1,3,http://www.jstor.org/stable/1155122,N. J. v. Warmelo,Cambridge University Press,eng,31,48,,7430,18,unigram; bigram; trigram
http://www.jstor.org/stable/1155316,Volume Information,Africa: Journal of the International African Institute,1932,,article,misc,jstor,,1932-01-01,1,5,http://www.jstor.org/stable/1155316,,Cambridge University Press,eng,i,iv,,739,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156602,Review Article,Africa: Journal of the International African Institute,1951,,article,book-review,jstor,,1951-07-01,3,21,http://www.jstor.org/stable/1156602,Rennell of Rodd,Cambridge University Press,eng,245,246,,1333,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180531,Meeting of the Executive Council (April 1948),Africa: Journal of the International African Institute,1948,,article,misc,jstor,,1948-07-01,3,18,http://www.jstor.org/stable/3180531,,Cambridge University Press,eng,205,206,,1035,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156852,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-04-01,2,26,http://www.jstor.org/stable/1156852,Arthur Phillips,Cambridge University Press,eng,206,207,,1284,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155110,Review Article,Africa: Journal of the International African Institute,1930,,article,book-review,jstor,,1930-07-01,3,3,http://www.jstor.org/stable/1155110,H. M. Dubois,Cambridge University Press,fre,379,380,,960,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180473,Review Article,Africa: Journal of the International African Institute,1948,,article,book-review,jstor,,1948-01-01,1,18,http://www.jstor.org/stable/3180473,F. Lukyn Williams,Cambridge University Press,eng,67,68,,1381,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156211,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1945,,article,misc,jstor,,1945-04-01,2,15,http://www.jstor.org/stable/1156211,,Cambridge University Press,eng,102,108,,4877,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156285,Notes and News,Africa: Journal of the International African Institute,1953,,article,misc,jstor,,1953-07-01,3,23,http://www.jstor.org/stable/1156285,,Cambridge University Press,eng,250,252,,1601,3,unigram; bigram; trigram
http://www.jstor.org/stable/3180608,"CONGO BELGE, NGBANDI, ENTRE BANZYVILLE ET YAKOMA",Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-10-01,4,8,http://www.jstor.org/stable/3180608,Yuma; Mgr. Tanghe,Cambridge University Press,swa,539,541,,1444,3,unigram; bigram; trigram
http://www.jstor.org/stable/1157645,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-10-01,4,28,http://www.jstor.org/stable/1157645,Lyndon Harries,Cambridge University Press,eng,372,374,,2033,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156981,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-07-01,3,19,http://www.jstor.org/stable/1156981,G. Tillion,Cambridge University Press,eng,252,253,,1361,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155606,Notes and News,Africa: Journal of the International African Institute,1939,,article,misc,jstor,,1939-01-01,1,12,http://www.jstor.org/stable/1155606,,Cambridge University Press,eng,98,107,,4546,10,unigram; bigram; trigram
http://www.jstor.org/stable/1156486,L'Institut Français d'Afrique Noire,Africa: Journal of the International African Institute,1943,,article,research-article,jstor,,1943-10-01,4,14,http://www.jstor.org/stable/1156486,Th. Monod,Cambridge University Press,fre,194,199,,3333,6,unigram; bigram; trigram
http://www.jstor.org/stable/1156008,"Major Sir Edward Humphrey Manistry Leggett, D.S.O.",Africa: Journal of the International African Institute,1947,,article,news,jstor,,1947-07-01,3,17,http://www.jstor.org/stable/1156008,,Cambridge University Press,eng,191,191,,479,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156752,Administrative Director's Report on Work and Progress during 1951,Africa: Journal of the International African Institute,1952,,article,misc,jstor,,1952-07-01,3,22,http://www.jstor.org/stable/1156752,,Cambridge University Press,eng,265,270,,2843,6,unigram; bigram; trigram
http://www.jstor.org/stable/1156825,Notes on Form and Structure in Bantu Speech,Africa: Journal of the International African Institute,1945,,article,research-article,jstor,,1945-01-01,1,15,http://www.jstor.org/stable/1156825,E. O. Ashton,Cambridge University Press,eng,4,20,,6381,17,unigram; bigram; trigram
http://www.jstor.org/stable/1156189,Review Article,Africa: Journal of the International African Institute,1953,,article,book-review,jstor,,1953-10-01,4,23,http://www.jstor.org/stable/1156189,R. E. Bradbury,Cambridge University Press,eng,358,360,,2112,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155384,Notes on a Collection of Linguistic Material,Africa: Journal of the International African Institute,1939,,article,research-article,jstor,,1939-07-01,3,12,http://www.jstor.org/stable/1155384,D. Westermann,Cambridge University Press,eng,350,356,,2078,7,unigram; bigram; trigram
http://www.jstor.org/stable/1155732,Back Matter,Africa: Journal of the International African Institute,1936,,article,misc,jstor,,1936-10-01,4,9,http://www.jstor.org/stable/1155732,,Cambridge University Press,eng,,,,337,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156875,Kinship and Lineage among the Yoruba,Africa: Journal of the International African Institute,1955,,article,research-article,jstor,,1955-10-01,4,25,http://www.jstor.org/stable/1156875,William B. Schwab,Cambridge University Press,eng,352,374,,13977,23,unigram; bigram; trigram
http://www.jstor.org/stable/1156072,Notes and News,Africa: Journal of the International African Institute,1955,,article,misc,jstor,,1955-04-01,2,25,http://www.jstor.org/stable/1156072,,Cambridge University Press,eng,181,189,,4893,9,unigram; bigram; trigram
http://www.jstor.org/stable/1155795,The Future of African Art. With Special Reference to Problems Arising in Gold Coast Colony,Africa: Journal of the International African Institute,1930,,article,research-article,jstor,,1930-04-01,2,3,http://www.jstor.org/stable/1155795,G. A. Stevens,Cambridge University Press,eng,150,160,,4708,11,unigram; bigram; trigram
http://www.jstor.org/stable/3180413,Front Matter,Africa: Journal of the International African Institute,1935,,article,misc,jstor,,1935-07-01,3,8,http://www.jstor.org/stable/3180413,,Cambridge University Press,eng,,,,540,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157933,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-10-01,4,29,http://www.jstor.org/stable/1157933,Godfrey Lienhardt,Cambridge University Press,eng,426,427,,1407,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156860,Yoruba-Speaking Peoples in Dahomey,Africa: Journal of the International African Institute,1947,,article,research-article,jstor,,1947-04-01,2,17,http://www.jstor.org/stable/1156860,G. Parrinder,Cambridge University Press,eng,122,129,,4048,8,unigram; bigram; trigram
http://www.jstor.org/stable/1156215,Nyoro Kinship,Africa: Journal of the International African Institute,1957,,article,research-article,jstor,,1957-10-01,4,27,http://www.jstor.org/stable/1156215,J. H. M. Beattie,Cambridge University Press,eng,317,340,,13299,24,unigram; bigram; trigram
http://www.jstor.org/stable/1156827,Religious Beliefs of the Akan,Africa: Journal of the International African Institute,1945,,article,research-article,jstor,,1945-01-01,1,15,http://www.jstor.org/stable/1156827,Edwin W. Smith,Cambridge University Press,eng,23,29,,4172,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156185,"Meeting of the Executive Council of the Institute, 6-7 July 1953",Africa: Journal of the International African Institute,1953,,article,misc,jstor,,1953-10-01,4,23,http://www.jstor.org/stable/1156185,,Cambridge University Press,eng,340,340,,461,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156646,Review Article,Africa: Journal of the International African Institute,1957,,article,book-review,jstor,,1957-07-01,3,27,http://www.jstor.org/stable/1156646,G. Hulstaert,Cambridge University Press,fre,301,303,,2070,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156112,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1940,,article,misc,jstor,,1940-07-01,3,13,http://www.jstor.org/stable/1156112,,Cambridge University Press,eng,320,324,,2746,5,unigram; bigram; trigram
http://www.jstor.org/stable/1156687,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-10-01,4,26,http://www.jstor.org/stable/1156687,L. P. Mair,Cambridge University Press,eng,422,423,,1219,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157009,Review Article,Africa: Journal of the International African Institute,1944,,article,book-review,jstor,,1944-07-01,7,14,http://www.jstor.org/stable/1157009,P. H. Canham,Cambridge University Press,eng,416,418,,2127,3,unigram; bigram; trigram
http://www.jstor.org/stable/1157981,"Modern Political Movements in Somaliland, I",Africa: Journal of the International African Institute,1958,,article,research-article,jstor,,1958-07-01,3,28,http://www.jstor.org/stable/1157981,I. M. Lewis,Cambridge University Press,eng,244,261,,10856,18,unigram; bigram; trigram
http://www.jstor.org/stable/1155396,Review Article,Africa: Journal of the International African Institute,1939,,article,book-review,jstor,,1939-07-01,3,12,http://www.jstor.org/stable/1155396,C. M. Doke,Cambridge University Press,eng,387,387,,417,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155317,Front Matter,Africa: Journal of the International African Institute,1932,,article,misc,jstor,,1932-01-01,1,5,http://www.jstor.org/stable/1155317,,Cambridge University Press,eng,ii,84,,1080,6,unigram; bigram; trigram
http://www.jstor.org/stable/1155767,Review Article,Africa: Journal of the International African Institute,1929,,article,book-review,jstor,,1929-07-01,3,2,http://www.jstor.org/stable/1155767,H. Vischer,Cambridge University Press,eng,322,322,,485,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155939,Principles of Practical Orthography for African Languages,Africa: Journal of the International African Institute,1928,,article,research-article,jstor,,1928-04-01,2,1,http://www.jstor.org/stable/1155939,Carl Meinhof; Daniel Jones,Cambridge University Press,eng,228,239,,4431,12,unigram; bigram; trigram
http://www.jstor.org/stable/1155331,Review Article,Africa: Journal of the International African Institute,1932,,article,book-review,jstor,,1932-01-01,1,5,http://www.jstor.org/stable/1155331,M. C. Burkitt,Cambridge University Press,eng,93,94,,942,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180439,Review Article,Africa: Journal of the International African Institute,1935,,article,book-review,jstor,,1935-07-01,3,8,http://www.jstor.org/stable/3180439,H. L. Bishop,Cambridge University Press,eng,408,409,,974,2,unigram; bigram; trigram
